userName,conditionId,testId,titer,userResult
A1PTH9KTRO06EG,4,10,0.55,1
A1PTH9KTRO06EG,4,9,0.65,1
A1PTH9KTRO06EG,4,11,0.45,0
A1PTH9KTRO06EG,4,12,0.75,1
A1PTH9KTRO06EG,4,13,0.65,0
A1PTH9KTRO06EG,4,14,0.75,1
A1PTH9KTRO06EG,4,15,0.65,0
A1PTH9KTRO06EG,4,16,0.75,0
A1PTH9KTRO06EG,4,17,0.75,1
A1PTH9KTRO06EG,4,18,0.65,0
A1PTH9KTRO06EG,4,19,0.75,0
A1PTH9KTRO06EG,5,0,0.50,0
A1PTH9KTRO06EG,5,1,0.75,1
A1PTH9KTRO06EG,5,2,0.65,1
A1PTH9KTRO06EG,5,3,0.55,1
A1PTH9KTRO06EG,5,4,0.45,0
A1PTH9KTRO06EG,5,5,0.75,1
A1PTH9KTRO06EG,5,6,0.65,1
A1PTH9KTRO06EG,5,7,0.55,0
A1PTH9KTRO06EG,5,8,0.75,0
A1PTH9KTRO06EG,5,9,0.75,1
A1PTH9KTRO06EG,5,10,0.65,0
A1PTH9KTRO06EG,5,11,0.75,1
A1PTH9KTRO06EG,5,12,0.65,1
A1PTH9KTRO06EG,5,14,0.75,0
A1PTH9KTRO06EG,5,15,0.75,0
A1PTH9KTRO06EG,5,13,0.55,0
A1PTH9KTRO06EG,5,16,0.75,1
A1PTH9KTRO06EG,5,17,0.65,1
A1PTH9KTRO06EG,5,18,0.55,1
A1PTH9KTRO06EG,5,19,0.45,0
