userName,conditionId,testId,titer,userResult
A3FMIKILLWS8N0,4,3,0.60,0
A3FMIKILLWS8N0,4,4,0.75,0
A3FMIKILLWS8N0,4,5,0.75,0
A3FMIKILLWS8N0,4,6,0.75,0
A3FMIKILLWS8N0,4,7,0.75,1
A3FMIKILLWS8N0,4,8,0.65,0
A3FMIKILLWS8N0,4,9,0.75,1
A3FMIKILLWS8N0,4,10,0.65,0
A3FMIKILLWS8N0,4,11,0.75,0
A3FMIKILLWS8N0,4,12,0.75,0
A3FMIKILLWS8N0,4,13,0.75,1
A3FMIKILLWS8N0,4,14,0.65,0
A3FMIKILLWS8N0,4,15,0.75,1
A3FMIKILLWS8N0,4,16,0.65,1
A3FMIKILLWS8N0,4,17,0.55,1
A3FMIKILLWS8N0,4,18,0.45,0
A3FMIKILLWS8N0,4,19,0.75,0
A3FMIKILLWS8N0,5,0,0.50,0
A3FMIKILLWS8N0,5,1,0.75,1
A3FMIKILLWS8N0,5,2,0.65,0
A3FMIKILLWS8N0,5,3,0.75,1
A3FMIKILLWS8N0,5,4,0.65,1
A3FMIKILLWS8N0,5,5,0.55,1
A3FMIKILLWS8N0,5,6,0.45,1
A3FMIKILLWS8N0,5,7,0.35,1
A3FMIKILLWS8N0,5,8,0.25,1
A3FMIKILLWS8N0,5,9,0.15,1
A3FMIKILLWS8N0,5,10,0.10,1
A3FMIKILLWS8N0,5,11,0.10,0
A3FMIKILLWS8N0,5,12,0.40,0
A3FMIKILLWS8N0,5,13,0.70,1
A3FMIKILLWS8N0,5,14,0.60,1
A3FMIKILLWS8N0,5,15,0.50,1
A3FMIKILLWS8N0,5,16,0.40,1
A3FMIKILLWS8N0,5,17,0.30,0
A3FMIKILLWS8N0,5,18,0.60,0
A3FMIKILLWS8N0,5,19,0.75,1
