userName,conditionId,testId,titer,userResult
A38FQ6G2HIJE3,3,8,0.35,1
A38FQ6G2HIJE3,3,9,0.25,0
A38FQ6G2HIJE3,3,10,0.55,1
A38FQ6G2HIJE3,3,11,0.45,1
A38FQ6G2HIJE3,3,12,0.35,1
A38FQ6G2HIJE3,3,13,0.25,1
A38FQ6G2HIJE3,3,14,0.15,1
A38FQ6G2HIJE3,3,15,0.10,0
A38FQ6G2HIJE3,3,16,0.40,0
A38FQ6G2HIJE3,3,17,0.70,1
A38FQ6G2HIJE3,3,18,0.60,1
A38FQ6G2HIJE3,3,19,0.50,1
A38FQ6G2HIJE3,4,0,0.50,0
A38FQ6G2HIJE3,4,1,0.75,1
A38FQ6G2HIJE3,4,2,0.65,0
A38FQ6G2HIJE3,4,3,0.75,1
A38FQ6G2HIJE3,4,4,0.65,1
A38FQ6G2HIJE3,4,5,0.55,0
A38FQ6G2HIJE3,4,6,0.75,0
A38FQ6G2HIJE3,4,7,0.75,1
A38FQ6G2HIJE3,4,8,0.65,1
A38FQ6G2HIJE3,4,9,0.55,0
A38FQ6G2HIJE3,4,10,0.75,1
A38FQ6G2HIJE3,4,11,0.65,1
A38FQ6G2HIJE3,4,12,0.55,1
A38FQ6G2HIJE3,4,13,0.45,0
A38FQ6G2HIJE3,4,14,0.75,1
A38FQ6G2HIJE3,4,15,0.65,1
A38FQ6G2HIJE3,4,16,0.55,1
A38FQ6G2HIJE3,4,17,0.45,0
A38FQ6G2HIJE3,4,18,0.75,0
A38FQ6G2HIJE3,4,19,0.75,1
A38FQ6G2HIJE3,5,0,0.50,1
A38FQ6G2HIJE3,5,1,0.40,1
A38FQ6G2HIJE3,5,2,0.30,1
A38FQ6G2HIJE3,5,3,0.20,1
A38FQ6G2HIJE3,5,4,0.10,0
A38FQ6G2HIJE3,5,5,0.40,1
A38FQ6G2HIJE3,5,6,0.30,1
A38FQ6G2HIJE3,5,7,0.20,1
A38FQ6G2HIJE3,5,8,0.10,0
A38FQ6G2HIJE3,5,9,0.40,0
A38FQ6G2HIJE3,5,10,0.70,1
A38FQ6G2HIJE3,5,11,0.60,0
A38FQ6G2HIJE3,5,12,0.75,1
A38FQ6G2HIJE3,5,13,0.65,1
A38FQ6G2HIJE3,5,14,0.55,1
A38FQ6G2HIJE3,5,15,0.45,1
A38FQ6G2HIJE3,5,16,0.35,1
A38FQ6G2HIJE3,5,17,0.25,0
A38FQ6G2HIJE3,5,18,0.55,1
A38FQ6G2HIJE3,5,19,0.45,1
A38FQ6G2HIJE3,0,3,0.75,1
