userName,conditionId,testId,titer,userResult
A1NLJ1L4VCQYV2,4,15,0.45,0
A1NLJ1L4VCQYV2,4,16,0.75,1
A1NLJ1L4VCQYV2,4,17,0.65,0
A1NLJ1L4VCQYV2,4,18,0.75,1
A1NLJ1L4VCQYV2,4,19,0.65,1
A1NLJ1L4VCQYV2,5,0,0.50,0
A1NLJ1L4VCQYV2,5,1,0.75,1
A1NLJ1L4VCQYV2,5,2,0.65,1
A1NLJ1L4VCQYV2,5,3,0.55,1
A1NLJ1L4VCQYV2,5,4,0.45,1
A1NLJ1L4VCQYV2,5,5,0.35,1
A1NLJ1L4VCQYV2,5,6,0.25,0
A1NLJ1L4VCQYV2,5,7,0.55,1
A1NLJ1L4VCQYV2,5,8,0.45,1
A1NLJ1L4VCQYV2,5,10,0.25,1
A1NLJ1L4VCQYV2,5,9,0.35,1
A1NLJ1L4VCQYV2,5,11,0.15,1
A1NLJ1L4VCQYV2,5,12,0.10,1
A1NLJ1L4VCQYV2,5,13,0.10,1
A1NLJ1L4VCQYV2,5,14,0.10,1
A1NLJ1L4VCQYV2,5,15,0.10,0
A1NLJ1L4VCQYV2,5,16,0.40,1
A1NLJ1L4VCQYV2,5,17,0.30,1
A1NLJ1L4VCQYV2,5,18,0.20,1
A1NLJ1L4VCQYV2,5,19,0.10,1
